LÄNSKOD;LÄN;KOMMUNKOD;KOMMUN;LOKALID;LOKAL;2026-08-26;2026-08-27;2026-08-28;2026-08-29;2026-08-30;2026-08-31;2026-09-01;2026-09-02;2026-09-03;2026-09-04;2026-09-05;2026-09-06;2026-09-07;2026-09-08;2026-09-09;2026-09-10;2026-09-11;2026-09-12;2026-09-13;TOTAL
01;Stockholm;17;Österåker;0117015;Österåkers Multiarena;71;76;78;135;144;98;103;101;110;44;0;0;0;0;0;0;0;0;0;960
01;Stockholm;17;Österåker;0117017;Österåkers gymnasium;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;30
01;Stockholm;20;Värmdö;0120010;Ahlsviks bygdegård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholm;20;Värmdö;0120015;Ambulerande röstmottagning;0;0;0;0;0;16;17;21;0;23;0;0;0;0;0;0;0;0;0;77
01;Stockholm;20;Värmdö;0120016;Centrumhuset i Gustavsbergs centrum;196;159;184;163;215;162;165;203;189;74;0;0;0;0;0;0;0;0;0;1710
01;Stockholm;20;Värmdö;0120014;Djurö bibliotek;69;92;87;0;0;100;54;112;123;23;0;0;0;0;0;0;0;0;0;660
01;Stockholm;20;Värmdö;0120001;Hemmesta bibliotek;95;121;126;0;0;119;68;179;173;45;0;0;0;0;0;0;0;0;0;926
01;Stockholm;20;Värmdö;0120003;Ingarö föreningshus;97;100;125;0;0;123;74;178;112;44;0;0;0;0;0;0;0;0;0;853
01;Stockholm;20;Värmdö;0120004;Kommunhuset;211;188;135;0;0;161;208;197;210;124;0;0;0;0;0;0;0;0;0;1434
01;Stockholm;20;Värmdö;0120006;Möjahallen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholm;20;Värmdö;0120011;Nämdö hembygdsgård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholm;20;Värmdö;0120012;Runmarö skola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholm;20;Värmdö;0120005;Sandhamn skola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholm;20;Värmdö;0120017;Värmdö kulturhus;154;122;112;129;118;173;179;107;140;81;0;0;0;0;0;0;0;0;0;1315
01;Stockholm;23;Järfälla;0123007;Ambulerande röstmottagning;0;28;21;0;0;8;31;15;17;11;0;0;0;0;0;0;0;0;0;131
01;Stockholm;23;Järfälla;0123001;Biblioteket i BAS Barkarby;139;74;115;90;0;133;134;155;114;54;0;0;0;0;0;0;0;0;0;1008
01;Stockholm;23;Järfälla;0123004;Centrumgallerian Jakobsberg;459;460;452;257;313;469;467;457;471;212;0;0;0;0;0;0;0;0;0;4017
01;Stockholm;23;Järfälla;0123003;Huset på höjden;40;38;35;26;0;41;54;46;42;0;0;0;0;0;0;0;0;0;0;322
01;Stockholm;23;Järfälla;0123005;Seniorträffen Barkarby;58;93;77;50;81;107;63;103;97;52;0;0;0;0;0;0;0;0;0;781
01;Stockholm;23;Järfälla;0123006;Seniorträffen Kallhäll;195;162;176;123;161;253;212;187;175;112;0;0;0;0;0;0;0;0;0;1756
01;Stockholm;23;Järfälla;0123002;Viksjöträffen;209;215;228;140;173;255;238;287;248;152;0;0;0;0;0;0;0;0;0;2145
01;Stockholm;25;Ekerö;0125005;Ambulerande röstmottagning;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01;Stockholm;25;Ekerö;0125001;Ekerö Centrum, Galleri Utkiken;268;272;266;165;0;261;367;268;352;177;0;0;0;0;0;0;0;0;0;2396
01;Stockholm;25;Ekerö;0125002;Ekerö kommunhus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholm;25;Ekerö;0125003;Stenhamra centrum, biblioteket;83;76;61;0;76;71;94;91;90;31;0;0;0;0;0;0;0;0;0;673
01;Stockholm;26;Huddinge;0126018;Ambulerande röstmottagning;0;0;1;0;0;6;4;4;7;0;0;0;0;0;0;0;0;0;0;22
01;Stockholm;26;Huddinge;0126005;Anstalten Beateberg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholm;26;Huddinge;0126004;Björnkulla äldreboende;24;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
01;Stockholm;26;Huddinge;0126019;Eklunden Seniorcenter;120;89;80;39;66;89;96;83;94;19;0;0;0;0;0;0;0;0;0;775
01;Stockholm;26;Huddinge;0126020;Ersta Susannahemmet;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholm;26;Huddinge;0126011;Expose föreningslokal, Masmo;18;32;14;13;15;38;20;41;16;0;0;0;0;0;0;0;0;0;0;207
01;Stockholm;26;Huddinge;0126007;Flemingsbergs bibliotek;144;111;83;53;89;129;115;120;130;47;0;0;0;0;0;0;0;0;0;1021
01;Stockholm;26;Huddinge;0126006;Huddinge centrum, Folkes;333;334;321;187;224;280;327;433;333;202;0;0;0;0;0;0;0;0;0;2974
01;Stockholm;26;Huddinge;0126013;Huvudbibliotek Huddinge;221;161;149;76;141;242;182;222;172;89;0;0;0;0;0;0;0;0;0;1655
01;Stockholm;26;Huddinge;0126002;Karolinska sjukhuset, Huddinge;156;137;118;77;108;177;186;183;226;58;0;0;0;0;0;0;0;0;0;1426
01;Stockholm;26;Huddinge;0126001;Rosendalsgårdens äldreboende;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;24
01;Stockholm;26;Huddinge;0126021;Rättspsykiatri Sektion Syd (Helix);0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;34
01;Stockholm;26;Huddinge;0126008;Segeltorps bibliotek;98;83;77;70;104;76;68;96;105;52;0;0;0;0;0;0;0;0;0;829
01;Stockholm;26;Huddinge;0126009;Skogås bibliotek;255;229;143;108;117;197;209;263;232;97;0;0;0;0;0;0;0;0;0;1850
01;Stockholm;26;Huddinge;0126014;Stortorps äldreboende;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46
01;Stockholm;26;Huddinge;0126012;Stuvsta stationshus;152;137;108;102;155;137;137;141;136;0;0;0;0;0;0;0;0;0;0;1205
01;Stockholm;26;Huddinge;0126003;Tallgårdens äldreboende;12;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
01;Stockholm;26;Huddinge;0126015;Västergårdens äldreboende;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholm;26;Huddinge;0126010;Vårby bibliotek;77;85;77;21;45;81;60;65;97;28;0;0;0;0;0;0;0;0;0;636
01;Stockholm;27;Botkyrka;0127003;Alby medborgarkontor;200;196;167;88;125;211;158;183;176;83;0;0;0;0;0;0;0;0;0;1587
01;Stockholm;27;Botkyrka;0127035;Ambulerande röstmottagning;2;43;4;0;0;4;39;5;40;7;0;0;0;0;0;0;0;0;0;144
01;Stockholm;27;Botkyrka;0127034;Anstalten Asptuna;0;0;0;0;0;0;87;0;0;0;0;0;0;0;0;0;0;0;0;87
01;Stockholm;27;Botkyrka;0127019;Campus Botkyrka (SFI);32;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;46
01;Stockholm;27;Botkyrka;0127004;Fittja medborgarkontor;131;114;137;73;106;174;126;151;137;51;0;0;0;0;0;0;0;0;0;1200
01;Stockholm;27;Botkyrka;0127026;Hallunda Centrum;2;0;104;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;204
01;Stockholm;27;Botkyrka;0127006;Hallunda medborgarkontor;228;237;191;84;171;248;247;256;238;107;0;0;0;0;0;0;0;0;0;2007
01;Stockholm;27;Botkyrka;0127024;Hågelbyparken, Hågelby Hus;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13
01;Stockholm;27;Botkyrka;0127007;Ica Maxi Botkyrka;114;128;144;81;146;151;179;189;168;62;0;0;0;0;0;0;0;0;0;1362
01;Stockholm;27;Botkyrka;0127001;Mötesplats Grödinge;84;91;66;42;63;75;100;81;81;39;0;0;0;0;0;0;0;0;0;722
01;Stockholm;27;Botkyrka;0127012;S:t Botvids gymnasium;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20
01;Stockholm;27;Botkyrka;0127011;Skyttbrinks gymnasium;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholm;27;Botkyrka;0127025;Södertörns gymnasium;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;16
01;Stockholm;27;Botkyrka;0127005;Tullinge centrum;245;250;243;145;156;279;259;273;252;118;0;0;0;0;0;0;0;0;0;2220
01;Stockholm;27;Botkyrka;0127009;Tullinge gymnasium;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;9
01;Stockholm;27;Botkyrka;0127002;Tumba bibliotek;197;217;197;74;124;211;160;190;186;85;0;0;0;0;0;0;0;0;0;1641
01;Stockholm;27;Botkyrka;0127008;Tumba centrum;151;206;198;163;148;183;211;259;220;94;0;0;0;0;0;0;0;0;0;1833
01;Stockholm;27;Botkyrka;0127010;Tumba gymnasium;0;0;0;0;0;0;0;63;0;0;0;0;0;0;0;0;0;0;0;63
01;Stockholm;28;Salem;0128006;Ambulerande röstmottagning;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholm;28;Salem;0128001;Murgrönans foajé (Salems bibliotek);174;165;171;59;108;166;177;212;200;111;0;0;0;0;0;0;0;0;0;1543
01;Stockholm;28;Salem;0128004;Salarps vård- och omsorgsboende;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;18
01;Stockholm;28;Salem;0128003;Säbyhemmets vård- och omsorgsboende;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;14
01;Stockholm;28;Salem;0128005;Söderby Park;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;14
01;Stockholm;28;Salem;0128002;Villa Skönvik;0;0;0;0;0;0;63;61;117;0;0;0;0;0;0;0;0;0;0;241
01;Stockholm;36;Haninge;0136009;Ambulerande röstmottagning;6;6;4;0;0;6;5;5;6;4;0;0;0;0;0;0;0;0;0;42
01;Stockholm;36;Haninge;0136016;Hagagården;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;21
01;Stockholm;36;Haninge;0136003;Haninge kulturhus;330;303;265;142;147;346;330;384;321;170;0;0;0;0;0;0;0;0;0;2738
01;Stockholm;36;Haninge;0136013;Hanveden äldreboende;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;38
01;Stockholm;36;Haninge;0136010;Ica Maxi;353;407;348;286;416;445;509;516;559;252;0;0;0;0;0;0;0;0;0;4091
01;Stockholm;36;Haninge;0136020;Johanneslund;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;37
01;Stockholm;36;Haninge;0136001;Jordbro bibliotek;67;95;66;73;0;146;84;96;86;56;0;0;0;0;0;0;0;0;0;769
01;Stockholm;36;Haninge;0136015;Lillgårdsvägen äldreboende;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;29
01;Stockholm;36;Haninge;0136018;Malmgården;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;20
01;Stockholm;36;Haninge;0136006;Ornö bygdegård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholm;36;Haninge;0136014;Ros-Anders Gård;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;12
01;Stockholm;36;Haninge;0136021;Terrassen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholm;36;Haninge;0136007;Träffpunkten Brandbergen;67;82;82;0;0;90;54;89;84;56;0;0;0;0;0;0;0;0;0;604
01;Stockholm;36;Haninge;0136004;Träffpunkten Dalarö;48;61;0;69;0;0;0;58;59;0;0;0;0;0;0;0;0;0;0;295
01;Stockholm;36;Haninge;0136011;Tungelsta folk- och trädgårdsmuseum;0;0;0;0;193;0;96;0;0;0;0;0;0;0;0;0;0;0;0;289
01;Stockholm;36;Haninge;0136005;Utö skola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholm;36;Haninge;0136012;Vallagården;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;7
01;Stockholm;36;Haninge;0136008;Vega skola & aktivitetshus;0;0;110;110;150;73;91;0;0;43;0;0;0;0;0;0;0;0;0;577
01;Stockholm;36;Haninge;0136023;Vendelsögården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholm;36;Haninge;0136022;Villa Baldersro;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;33
01;Stockholm;36;Haninge;0136019;Villa Gullringen;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;22
01;Stockholm;36;Haninge;0136017;Villa Tjädern;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;26
01;Stockholm;36;Haninge;0136002;Västerhaninge bibliotek;229;216;249;159;0;260;243;271;265;155;0;0;0;0;0;0;0;0;0;2047
01;Stockholm;38;Tyresö;0138005;Ambulerande röstmottagning;0;0;2;0;0;0;37;0;0;6;0;0;0;0;0;0;0;0;0;45
01;Stockholm;38;Tyresö;0138001;Biblioteket Trollbäcken;161;175;179;90;0;226;143;163;159;98;0;0;0;0;0;0;0;0;0;1394
01;Stockholm;38;Tyresö;0138002;Biblioteket Tyresö Strand;124;78;79;0;74;86;74;137;105;77;0;0;0;0;0;0;0;0;0;834
01;Stockholm;38;Tyresö;0138006;G60, Granängsringen;78;44;24;20;0;25;20;19;18;0;0;0;0;0;0;0;0;0;0;248
01;Stockholm;38;Tyresö;0138003;Huvudbiblioteket Tyresö Centrum;478;408;371;273;238;442;423;417;359;235;0;0;0;0;0;0;0;0;0;3644
01;Stockholm;38;Tyresö;0138004;Servicecenter Tyresö kommun;88;66;47;14;32;67;63;66;86;33;0;0;0;0;0;0;0;0;0;562
01;Stockholm;39;Upplands-Bro;0139004;Ambulerande röstmottagning;0;2;0;0;0;0;5;0;3;0;0;0;0;0;0;0;0;0;0;10
01;Stockholm;39;Upplands-Bro;0139002;Brohuset;103;131;82;110;89;214;177;192;169;83;0;0;0;0;0;0;0;0;0;1350
01;Stockholm;39;Upplands-Bro;0139009;Hagtorp äldreboende;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholm;39;Upplands-Bro;0139007;Humana Lillsjö badväg äldreboende;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholm;39;Upplands-Bro;0139001;Kommunhuset;147;180;126;116;137;301;261;296;306;115;0;0;0;0;0;0;0;0;0;1985
01;Stockholm;39;Upplands-Bro;0139010;Kungsgården äldreboende;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholm;39;Upplands-Bro;0139008;Norrgården äldreboende;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholm;39;Upplands-Bro;0139005;Soldathemmet;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholm;39;Upplands-Bro;0139006;Upplands-Bro gymnasie (UBG);0;0;0;0;0;14;0;14;0;0;0;0;0;0;0;0;0;0;0;28
01;Stockholm;40;Nykvarn;0140003;Ambulerande röstmottagning;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholm;40;Nykvarn;0140002;Kommunhuset;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholm;40;Nykvarn;0140001;Qulturum Sländan;155;181;173;73;75;199;199;205;179;125;0;0;0;0;0;0;0;0;0;1564
01;Stockholm;60;Täby;0160011;Ambulerande röstmottagning;0;2;4;4;3;1;21;7;31;0;0;0;0;0;0;0;0;0;0;73
01;Stockholm;60;Täby;0160010;Anstalten Täby;0;0;0;0;0;0;0;49;0;0;0;0;0;0;0;0;0;0;0;49
01;Stockholm;60;Täby;0160001;Bostadsrättsföreningen Vingen;32;50;31;28;0;36;40;37;33;0;0;0;0;0;0;0;0;0;0;287
01;Stockholm;60;Täby;0160009;Gribbylunds bibliotek;71;82;57;0;0;95;114;70;77;53;0;0;0;0;0;0;0;0;0;619
01;Stockholm;60;Täby;0160008;Huvudbiblioteket;281;252;224;166;285;317;260;344;280;143;0;0;0;0;0;0;0;0;0;2552
01;Stockholm;60;Täby;0160003;Hägerneholmshallen;25;34;21;39;86;0;0;42;45;4;0;0;0;0;0;0;0;0;0;296
01;Stockholm;60;Täby;0160004;Näsbyparks bibliotek;207;145;140;121;94;167;160;126;175;103;0;0;0;0;0;0;0;0;0;1438
01;Stockholm;60;Täby;0160005;Skarpängs bibliotek;55;63;40;0;1;68;120;74;53;48;0;0;0;0;0;0;0;0;0;522
01;Stockholm;60;Täby;0160007;Täby Gård;73;59;76;52;0;97;59;80;98;42;0;0;0;0;0;0;0;0;0;636
01;Stockholm;60;Täby;0160006;Täby Racketcenter;112;78;64;81;143;65;89;71;83;22;0;0;0;0;0;0;0;0;0;808
01;Stockholm;60;Täby;0160002;Täby kommunhus;393;341;319;0;0;364;320;370;371;241;0;0;0;0;0;0;0;0;0;2719
01;Stockholm;62;Danderyd;0162010;Ambulerande röstmottagning;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholm;62;Danderyd;0162013;Annebergsgården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholm;62;Danderyd;0162004;Birgittasystrarna;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;32
01;Stockholm;62;Danderyd;0162006;Djursholms bibliotek;147;130;114;86;0;171;136;131;119;86;0;0;0;0;0;0;0;0;0;1120
01;Stockholm;62;Danderyd;0162005;Enebybergs bibliotek;80;88;68;36;0;86;67;70;54;57;0;0;0;0;0;0;0;0;0;606
01;Stockholm;62;Danderyd;0162002;Entrétorget, Danderyds Kontaktcenter;312;304;289;169;176;88;375;340;348;171;0;0;0;0;0;0;0;0;0;2572
01;Stockholm;62;Danderyd;0162012;Korttidsboende Idun;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;16
01;Stockholm;62;Danderyd;0162001;Stocksunds bibliotek;0;0;0;0;0;0;0;49;57;0;0;0;0;0;0;0;0;0;0;106
01;Stockholm;62;Danderyd;0162008;Stocksundsgården;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;24
01;Stockholm;62;Danderyd;0162007;Svalnäs äldreboende;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholm;62;Danderyd;0162003;Tallgårdens Äldreboende;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;0;0;0;0;44
01;Stockholm;62;Danderyd;0162011;Villa Brage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholm;62;Danderyd;0162009;Villa Odinslund;0;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;0;0;0;52
01;Stockholm;63;Sollentuna;0163007;Ambulerande röstmottagning;0;0;43;0;0;4;43;82;48;0;0;0;0;0;0;0;0;0;0;220
01;Stockholm;63;Sollentuna;0163005;Arena Edsberg;0;0;0;0;0;240;198;181;180;90;0;0;0;0;0;0;0;0;0;889
01;Stockholm;63;Sollentuna;0163003;Helenelunds centrum;0;0;0;0;0;186;174;157;151;76;0;0;0;0;0;0;0;0;0;744
01;Stockholm;63;Sollentuna;0163006;Häktet Sollentuna;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholm;63;Sollentuna;0163004;Rotebro Centrum;0;0;0;0;0;153;134;141;97;75;0;0;0;0;0;0;0;0;0;600
01;Stockholm;63;Sollentuna;0163001;Stinsen kontorshus;256;198;199;186;223;211;184;181;178;118;0;0;0;0;0;0;0;0;0;1934
01;Stockholm;63;Sollentuna;0163002;Turebergshuset;594;538;448;296;389;472;479;509;554;185;0;0;0;0;0;0;0;0;0;4464
01;Stockholm;80;Stockholm;0180041;Alviks bibliotek;268;218;192;0;237;278;241;295;278;122;0;0;0;0;0;0;0;0;0;2129
01;Stockholm;80;Stockholm;0180054;Ambulerande röstmottagning;26;15;29;34;55;51;50;38;82;0;0;0;0;0;0;0;0;0;0;380
01;Stockholm;80;Stockholm;0180073;BEGR. TILLTR. Kampementets VoB;0;18;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;37
01;Stockholm;80;Stockholm;0180092;BEGR. TILLTR. Sätra VoB/Björksätra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholm;80;Stockholm;0180093;BEGR. TILLTRTÄ. Trekantens serviceh.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholm;80;Stockholm;0180099;BEGR. TILLTRÄDE Tunets aktivitetsc.;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;9
01;Stockholm;80;Stockholm;0180096;BEGR. Älvsjö serviceh/Älvsjögården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholm;80;Stockholm;0180063;BEGRÄNSA TILLTRÄDE Bräckei Reimersh.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholm;80;Stockholm;0180090;BEGRÄNSAT LILLTRÄDE Stureby VoB;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
01;Stockholm;80;Stockholm;0180061;BEGRÄNSAT TILL Blomsterf. Röda Berg.;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;33
01;Stockholm;80;Stockholm;0180056;BEGRÄNSAT TILLTR. Attendo Spadvägen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholm;80;Stockholm;0180059;BEGRÄNSAT TILLTR. Blomsterf Liseberg;0;0;0;0;0;0;0;0;110;0;0;0;0;0;0;0;0;0;0;110
01;Stockholm;80;Stockholm;0180062;BEGRÄNSAT TILLTR. Borgerskapets VoB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholm;80;Stockholm;0180066;BEGRÄNSAT TILLTR. Edsätra VoB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholm;80;Stockholm;0180070;BEGRÄNSAT TILLTR. Hemmet för gamla;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholm;80;Stockholm;0180086;BEGRÄNSAT TILLTR. Johannesgården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholm;80;Stockholm;0180072;BEGRÄNSAT TILLTR. Judiska hemmet;1;19;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41
